,id,name,symbol,website_slug
664,1716,Ammo Reloaded,AMMO,ammo-reloaded
665,1717,Neuro,NRO,neuro
666,1719,Peerplays,PPY,peerplays-ppy
667,1720,IOTA,MIOTA,iota
668,1721,Mysterium,MYST,mysterium
669,1722,Legends Room,LGD,legends-room
670,1723,SONM,SNM,sonm
671,1724,Linx,LINX,linx
672,1726,ZrCoin,ZRC,zrcoin
673,1727,Bancor,BNT,bancor
674,1728,Cheapcoin,CHEAP,cheapcoin
675,1729,Cofound.it,CFI,cofound-it
676,1731,GlobalToken,GLT,globaltoken
677,1732,Numeraire,NMR,numeraire
678,1733,Octanox,OTX,octanox
679,1736,Unify,UNIFY,unify
680,1737,Elastic,XEL,elastic
681,1738,Coupecoin,COUPE,coupecoin
682,1739,Miners' Reward Token,MRT,miners-reward-token
683,1741,Bitok,BITOK,bitok
684,1742,Huncoin,HNC,huncoin
685,1743,KingN Coin,KNC,kingn-coin
686,1745,Dinastycoin,DCY,dinastycoin
687,1746,Leviar,XLC,leviar
688,1747,Onix,ONX,onix
689,1748,Bitcoin Planet,BTPL,bitcoin-planet
690,1750,GXChain,GXS,gxchain
691,1752,Goodomy,GOOD,goodomy
692,1753,Antimatter,ANTX,antimatter
693,1754,Bitradio,BRO,bitradio
694,1755,Flash,FLASH,flash
695,1756,Pirate Blocks,SKULL,pirate-blocks
696,1757,FunFair,FUN,funfair
697,1758,TenX,PAY,tenx
698,1759,Status,SNT,status
699,1760,ChanCoin,CHAN,chancoin
700,1762,Ergo,EFYT,ergo
701,1763,BriaCoin,BRIA,briacoin
702,1765,EOS,EOS,eos
703,1767,TurboCoin,TURBO,turbocoin
704,1768,AdEx,ADX,adx-net
705,1769,Denarius,DNR,denarius-dnr
706,1771,DAO.Casino,BET,dao-casino
707,1772,Storj,STORJ,storj
708,1773,BnrtxCoin,BNX,bnrtxcoin
709,1774,SocialCoin,SOCC,socialcoin-socc
710,1775,adToken,ADT,adtoken
711,1776,Monaco,MCO,monaco
712,1777,CryptoPing,PING,cryptoping
713,1778,Useless Ethereum Token,UET,useless-ethereum-token
714,1779,Wagerr,WGR,wagerr
715,1781,Slevin,SLEVIN,slevin
716,1782,Ecobit,ECOB,ecobit
717,1783,UniversalRoyalCoin,UNRC,universalroyalcoin
718,1784,Polybius,PLBT,polybius
719,1785,Gas,GAS,gas
720,1786,SunContract,SNC,suncontract
721,1787,Jetcoin,JET,jetcoin
722,1788,Metal,MTL,metal
723,1789,Populous,PPT,populous
724,1790,WomenCoin,WOMEN,women
725,1792,Virta Unique Coin,VUC,virta-unique-coin
726,1793,Bitdeal,BDL,bitdeal
727,1795,Sphre AIR ,XID,sphre-air
728,1797,DaxxCoin,DAXX,daxxcoin
729,1798,FuturXe,FXE,futurexe
730,1799,Rupee,RUP,rupee
731,1800,FinCoin,FNC,fincoin
732,1801,Global Tour Coin,GTC,global-tour-coin
733,1803,PeepCoin,PCN,peepcoin
734,1805,Sovereign Hero,HERO,sovereign-hero
735,1807,Santiment Network Token,SAN,santiment
736,1808,OmiseGO,OMG,omisego
737,1809,TerraNova,TER,terranova
738,1810,CVCoin,CVCOIN,cvcoin
739,1811,Nimiq Exchange Token,NET,nimiq
740,1812,Rialto,XRL,rialto
741,1814,Linda,LINDA,linda
742,1815,Embers,MBRS,embers
743,1816,Civic,CVC,civic
744,1817,Ethos,ETHOS,ethos
745,1818,Bit20,BTWTY,bit20
746,1819,Starta,STA,starta
747,1822,RSGPcoin,RSGP,rsgpcoin
748,1824,BitCoal,COAL,bitcoal
749,1825,LiteBitcoin,LBTC,litebitcoin
750,1826,Particl,PART,particl
751,1827,Primulon,PRIMU,primulon
752,1828,SmartCash,SMART,smartcash
753,1830,SkinCoin,SKIN,skincoin
754,1831,Bitcoin Cash,BCH,bitcoin-cash
755,1832,HarmonyCoin,HMC,harmonycoin-hmc
756,1833,ToaCoin,TOA,toacoin
757,1834,Pillar,PLR,pillar
758,1835,Royalties,XRY,royalties
759,1836,Signatum,SIGT,signatum
760,1837,Coimatic 2.0,CTIC2,coimatic-2
761,1838,OracleChain,OCT,oraclechain
762,1839,Binance Coin,BNB,binance-coin
763,1840,300 Token,300,300-token
764,1841,Primalbase Token,PBT,primalbase
765,1842,CampusCoin,CMPCO,campuscoin
766,1843,EmberCoin,EMB,embercoin
767,1845,iXledger,IXT,ixledger
768,1846,GeyserCoin,GSR,geysercoin
769,1847,Mothership,MSP,mothership
770,1848,Aseancoin,ASN,aseancoin
771,1849,Birds,BIRDS,birds
772,1850,Cream,CRM,cream
773,1851,ERA,ERA,blakestar
774,1852,KekCoin,KEK,kekcoin
775,1853,OAX,OAX,oax
776,1856,district0x,DNT,district0x
777,1857,FundYourselfNow,FYN,fundyourselfnow
778,1861,Stox,STX,stox
779,1863,Minex,MINEX,minex
780,1864,Blox,CDT,blox
781,1865,Wink,WINK,wink
782,1866,Bytom,BTM,bytom
783,1869,Mao Zedong,MAO,mao-zedong
784,1871,First Bitcoin Capital,BITCF,first-bitcoin-capital
785,1872,NEVERDIE,NDC,neverdie
786,1873,Blocktix,TIX,blocktix
787,1876,Dentacoin,DCN,dentacoin
788,1877,Rupaya,RUPX,rupaya
789,1878,Shadow Token,SHDW,shadow-token
790,1881,DeepOnion,ONION,deeponion
791,1882,BlockCAT,CAT,blockcat
792,1883,AdShares,ADST,adshares
793,1884,DigitalDevelopersFund,DDF,digital-developers-fund
794,1885,BitAsean,BAS,bitasean
795,1886,Dent,DENT,dent
796,1887,Monster Byte,MBI,monster-byte
797,1888,InvestFeed,IFT,investfeed
798,1889,CoinonatX,XCXT,coinonatx
799,1890,Etheriya,RIYA,etheriya
800,1894,The ChampCoin,TCC,the-champcoin
801,1896,0x,ZRX,0x
802,1897,Bolenum,BLN,bolenum
803,1898,Smoke,SMOKE,smoke
804,1899,YOYOW,YOYOW,yoyow
805,1900,Growers International,GRWI,growers-international
806,1902,MyBit Token,MYB,mybit-token
807,1903,Hshare,HSR,hshare
808,1904,VeChain,VEN,vechain
809,1905,TrueFlip,TFL,trueflip
810,1907,XTD Coin,XTD,xtd-coin
811,1908,Nebulas,NAS,nebulas-token
812,1910,ATMCoin,ATMC,atmcoin
813,1912,Dalecoin,DALC,dalecoin
814,1913,Protean,PRN,protean
815,1915,AdCoin,ACC,adcoin
816,1916,BiblePay,BBP,biblepay
817,1917,bitqy,BQ,bitqy
818,1918,Achain,ACT,achain
819,1920,NamoCoin,NAMO,namocoin
820,1921,SIGMAcoin,SIGMA,sigmacoin
821,1922,Monoeci,XMCC,monacocoin
822,1923,Tierion,TNT,tierion
823,1925,Waltonchain,WTC,waltonchain
824,1926,BROTHER,BRAT,brat
825,1927,Ulatech,ULA,ulatech
826,1930,Primas,PST,primas
827,1931,Opus,OPT,opus
828,1933,Suretly,SUR,suretly
829,1934,Loopring,LRC,loopring
830,1935,LiteCoin Ultra,LTCU,litecoin-ultra
831,1937,Po.et,POE,poet
832,1938,Fujinto,NTO,fujinto
833,1942,StarCredits,STRC,starcredits
834,1943,Kronecoin,KRONE,kronecoin
835,1945,Cyder,CYDER,cyder
836,1946,Masternodecoin,MTNC,masternodecoin
837,1947,Monetha,MTH,monetha
838,1948,Aventus,AVT,aventus
839,1949,Agrello,DLT,agrello-delta
840,1950,Hive Project,HVN,hive-project
841,1951,Vsync,VSX,vsync-vsx
842,1952,Magnetcoin,MAGN,magnetcoin
843,1954,Moeda Loyalty Points,MDA,moeda-loyalty-points
844,1955,Neblio,NEBL,neblio
845,1956,VIVO,VIVO,vivo
846,1958,TRON,TRX,tron
847,1959,Oceanlab,OCL,oceanlab
848,1961,imbrex,REX,imbrex
849,1962,BuzzCoin,BUZZ,buzzcoin
850,1963,Credo,CREDO,credo
851,1964,DROXNE,DRXNE,droxne
852,1965,Bowhead,AHT,bowhead
853,1966,Decentraland,MANA,decentraland
854,1967,Indorse Token,IND,indorse-token
855,1968,XPA,XPA,xpa
856,1969,Sociall,SCL,sociall
857,1970,ATBCoin,ATB,atbcoin
858,1971,iQuant,IQT,iquant
859,1973,Ethereum Dark,ETHD,ethereum-dark
860,1974,Propy,PRO,propy
861,1975,ChainLink,LINK,chainlink
862,1976,Blackmoon,BMC,blackmoon
863,1979,Wi Coin,WIC,wi-coin
864,1980,Elixir,ELIX,elixir
865,1981,Billionaire Token,XBL,billionaire-token
866,1982,Kyber Network,KNC,kyber-network
867,1983,VIBE,VIBE,vibe
868,1984,Substratum,SUB,substratum
869,1985,Chronologic,DAY,chronologic
870,1986,CHIPS,CHIPS,chips
871,1987,CryptoInsight,TKR,trackr
872,1988,Lampix,PIX,lampix
873,1989,COSS,COSS,coss
874,1990,BitDice,CSNO,bitdice
875,1991,Rivetz,RVT,rivetz
876,1993,Kin,KIN,kin
877,1994,Interzone,ITZ,interzone
878,1995,Target Coin,TGT,target-coin
879,1996,SALT,SALT,salt
880,1997,India Coin,INDIA,india-coin
881,1998,Ormeus Coin,ORME,ormeus-coin
882,1999,Kolion,KLN,kolion
883,2000,Musiconomi,MCI,musiconomi
884,2001,ColossusXT,COLX,colossusxt
885,2002,TrezarCoin,TZC,trezarcoin
886,2004,HODL Bucks,HDLB,hodl-bucks
887,2005,Obsidian,ODN,obsidian
888,2006,Cobinhood,COB,cobinhood
889,2007,Regalcoin,REC,regalcoin
890,2008,MSD,MSD,msd
891,2009,Bismuth,BIS,bismuth
892,2010,Cardano,ADA,cardano
893,2011,Tezos (Pre-Launch),XTZ,tezos
894,2012,Voise,VOISE,voisecom
895,2013,Infinity Economics,XIN,infinity-economics
896,2015,ATMChain,ATM,attention-token-of-media
897,2017,KickCoin,KICK,kickico
898,2018,EncryptoTel [ETH],ETT,encryptotel-eth
899,2019,Viberate,VIB,viberate
900,2021,RChain,RHOC,rchain
901,2022,Internxt,INXT,internxt
902,2024,WhaleCoin,WHL,whalecoin
903,2025,FLiK,FLIK,flik
904,2026,EthBet,EBET,ethbet
905,2027,Cryptonex,CNX,cryptonex
906,2029,Wild Crypto,WILD,wild-crypto
907,2030,REAL,REAL,real
908,2031,Hubii Network,HBT,hubii-network
909,2032,Crystal Clear ,CCT,crystal-clear
910,2033,BridgeCoin,BCO,bridgecoin
911,2034,Everex,EVX,everex
912,2036,PayPie,PPP,paypie
913,2037,AirToken,AIR,airtoken
914,2038,PoSToken,POS,postoken
915,2039,Senderon,SDRN,senderon
916,2040,ALIS,ALIS,alis
917,2041,BitcoinZ,BTCZ,bitcoinz
918,2042,HelloGold,HGT,hellogold
919,2043,Cindicator,CND,cindicator
920,2044,Enigma,ENG,enigma-project
921,2045,Coimatic 3.0,CTIC3,coimatic-3
922,2046,Bastonet,BSN,bastonet
923,2047,Zeusshield,ZSC,zeusshield
924,2048,Ethereum Cash,ECASH,ethereumcash
925,2049,CORION,COR,corion
926,2050,Swisscoin,SIC,swisscoin
927,2051,Authorship,ATS,authorship
928,2053,Royal Kingdom Coin,RKC,royal-kingdom-coin
929,2054,Akuya Coin,AKY,akuya-coin
930,2055,ExchangeN,EXN,exchangen
931,2056,PiplCoin,PIPL,piplcoin
932,2057,Eidoo,EDO,eidoo
933,2058,AirSwap,AST,airswap
934,2059,BitSoar,BSR,bitsoar
935,2060,Change,CAG,change
936,2061,BlockMason Credit Protocol,BCPT,blockmason
937,2062,Aion,AION,aion
938,2063,Tracto,TRCT,tracto
939,2064,Maecenas,ART,maecenas
940,2065,XGOX,XGOX,xgox
941,2066,Everus,EVR,everus
942,2067,Dutch Coin,DUTCH,dutch-coin
943,2069,Open Trading Network,OTN,open-trading-network
944,2070,DomRaider,DRT,domraider
945,2071,Request Network,REQ,request-network
946,2072,SegWit2x,B2X,segwit2x
947,2074,Ethereum Gold,ETG,ethereum-gold
948,2076,Blue Protocol,BLUE,ethereum-blue
949,2077,Runners,RUNNERS,runners
950,2078,LIFE,LIFE,life
951,2079,Hedge,HDG,hedge
952,2080,Modum,MOD,modum
953,2081,Ambrosus,AMB,amber
954,2082,ICOS,ICOS,icos
955,2083,Bitcoin Gold,BTG,bitcoin-gold
956,2087,KuCoin Shares,KCS,kucoin-shares
957,2088,EXRNchain,EXRN,exrnchain
958,2089,ClearPoll,POLL,clearpoll
959,2090,LATOKEN,LA,latoken
960,2091,Exchange Union,XUC,exchange-union
961,2092,Nuls,NULS,nuls
962,2093,Bitcoin Red,BTCRED,bitcoin-red
963,2094,Paragon,PRG,paragon
964,2095,BOScoin,BOS,boscoin
965,2096,Ripio Credit Network,RCN,ripio-credit-network
966,2098,Mercury Protocol,GMT,mercury-protocol
967,2099,ICON,ICX,icon
968,2100,JavaScript Token,JS,javascript-token
969,2101,Ethereum Lite,ELITE,ethereum-lite
970,2103,Intelligent Trading Foundation,ITT,intelligent-trading-foundation
971,2104,iEthereum,IETH,iethereum
972,2105,Pirl,PIRL,pirl
973,2106,Xenon,XNN,xenon
974,2107,LUXCoin,LUX,luxcoin
975,2108,eREAL,EREAL,ereal
976,2109,Network Token,NTWK,network-token
977,2110,Dovu,DOVU,dovu
978,2112,Red Pulse,RPX,red-pulse
979,2114,BT2 [CST],BT2,bt2-cst
980,2115,PlayerCoin,PLACO,playercoin
981,2117,Roofs,ROOFS,roofs
982,2118,FAPcoin,FAP,fapcoin
983,2119,BTCMoon,BTCM,btcmoon
984,2120,Etherparty,FUEL,etherparty
985,2122,Ellaism,ELLA,ellaism
986,2123,Vulcano,VULC,vulcano
987,2124,Qvolta,QVT,qvolta
988,2125,Russian Miner Coin,RMC,russian-mining-coin
989,2126,FlypMe,FYP,flypme
990,2127,eBitcoin,EBTC,ebtcnew
991,2129,Bitbase,BTBc,bitbase
992,2130,Enjin Coin,ENJ,enjin-coin
993,2132,Power Ledger,POWR,power-ledger
994,2134,Grid+,GRID,grid
995,2135,Revain,R,revain
996,2136,ATLANT,ATL,atlant
997,2137,Electroneum,ETN,electroneum
998,2138,High Gain,HIGH,high-gain
999,2139,MinexCoin,MNX,minexcoin
1000,2140,SONO,SONO,altcommunity-coin
1001,2142,FORCE,FOR,force
1002,2143,Streamr DATAcoin,DATA,streamr-datacoin
1003,2144,SHIELD,XSH,shield-xsh
1004,2146,Pure,PURE,pure
1005,2147,ELTCOIN,ELTCOIN,eltcoin
1006,2148,Desire,DSR,desire
1007,2149,Unikoin Gold,UKG,unikoin-gold
1008,2150,Credence Coin,CRDNC,credence-coin
1009,2151,Autonio,NIO,autonio
1010,2152,CarTaxi Token,CTX,cartaxi-token
1011,2153,Aeron,ARN,aeron
1012,2157,StarCash Network,STARS,starcash-network
1013,2158,Phore,PHR,phore
1014,2159,Farad,FRD,farad
1015,2160,Innova,INN,innova
1016,2161,Raiden Network Token,RDN,raiden-network-token
1017,2162,Delphy,DPY,delphy
1018,2163,Zephyr,ZEPH,zephyr
1019,2165,ERC20,ERC20,erc20
1020,2166,Ties.DB,TIE,tiesdb
1021,2167,Blockpool,BPL,blockpool
1022,2168,Grimcoin,GRIM,grimcoin
1023,2170,Oxycoin,OXY,oxycoin
1024,2171,Abjcoin,ABJ,abjcoin
1025,2172,Emphy,EPY,emphy
1026,2173,Interstellar Holdings,HOLD,interstellar-holdings
1027,2174,NEO GOLD,NEOG,neo-gold
1028,2175,DecentBet,DBET,decent-bet
1029,2176,Decision Token,HST,decision-token
1030,2177,Sharechain,SSS,sharechain
1031,2178,Upfiring,UFR,upfiring
1032,2179,Hat.Exchange,HAT,hat-exchange
1033,2180,bitJob,STU,student-coin
1034,2181,Genesis Vision,GVT,genesis-vision
1035,2182,EagleCoin,EAGLE,eaglecoin
1036,2183,EA Coin,EAG,ea-coin
1037,2184,Privatix,PRIX,privatix
1038,2185,IntenseCoin,ITNS,intensecoin
1039,2186,PlusCoin,PLC,pluscoin
1040,2187,EBCH,EBCH,ebitcoin-cash
1041,2189,SISA,SISA,sisa
1042,2190,Astro,ASTRO,astro
1043,2191,Paypex,PAYX,paypex
1044,2192,GOLD Reward Token,GRX,gold-reward-token
1045,2193,Aerium,AERM,aerium
1046,2194,BitSerial,BTE,bitserial
1047,2196,Sugar Exchange,SGR,sugar-exchange
1048,2198,Viuly,VIU,viuly
1049,2199,ALQO,ALQO,alqo
1050,2200,GoByte,GBX,gobyte
1051,2201,WINCOIN,WC,win-coin
1052,2202,Oyster,PRL,oyster
1053,2204,B2BX,B2B,b2bx
1054,2205,Phantomx,PNX,phantomx
1055,2207,DigiPulse,DGPT,digipulse
1056,2208,EncrypGen,DNA,encrypgen
1057,2209,Ink,INK,ink
1058,2211,Bodhi,BOT,bodhi
1059,2212,Quantstamp,QSP,quantstamp
1060,2213,QASH,QASH,qash
1061,2214,ZoZoCoin,ZZC,zozocoin
1062,2215,Energo,TSL,energo
1063,2217,Publica,PBL,publica
1064,2218,Magnet,MAG,magnet
1065,2219,SpankChain,SPANK,spankchain
1066,2221,VoteCoin,VOT,votecoin
1067,2222,Bitcoin Diamond,BCD,bitcoin-diamond
1068,2223,BLOCKv,VEE,blockv
1069,2224,POLY AI,AI,poly-ai
1070,2225,Accelerator Network,ACC,accelerator-network
1071,2228,PlexCoin,PLX,plexcoin
1072,2229,Divi,DIVX,divi
1073,2230,Monkey Project,MONK,monkey-project
1074,2231,Flixxo,FLIXX,flixxo
1075,2232,GlassCoin,GLS,glasscoin
1076,2235,Time New Bank,TNB,time-new-bank
1077,2236,MyWish,WISH,mywish
1078,2237,EventChain,EVC,eventchain
1079,2239,ETHLend,LEND,ethlend
1080,2240,onG.social,ONG,ongsocial
1081,2241,Ccore,CCO,ccore
1082,2242,Qbao,QBT,qbao
1083,2243,Dragonchain,DRGN,dragonchain
1084,2244,Payfair,PFR,payfair
1085,2245,Presearch,PRE,presearch
1086,2246,CyberMiles,CMT,cybermiles
1087,2247,BlockCDN,BCDN,blockcdn
1088,2248,Cappasity,CAPP,cappasity
1089,2249,Eroscoin,ERO,eroscoin
1090,2250,MagicCoin,MAGE,magiccoin
1091,2251,IoT Chain,ITC,iot-chain
1092,2253,Jiyo,JIYO,jiyo
1093,2255,Social Send,SEND,social-send
1094,2256,Bonpay,BON,bonpay
1095,2257,Nekonium,NUKO,nekonium
1096,2258,Snovio,SNOV,snovio
1097,2259,StrikeBitClub,SBC,strikebitclub
1098,2260,Bulwark,BWK,bulwark
1099,2261,SagaCoin,SAGA,sagacoin
1100,2262,COMSA [ETH],CMS,comsa-eth
1101,2263,Kubera Coin,KBR,kubera-coin
1102,2264,Tokugawa,TOK,tokugawa
1103,2265,Pioneer Coin,PCOIN,pioneer-coin
1104,2266,COMSA [XEM],CMS,comsa-xem
1105,2267,WaBi,WABI,wabi
1106,2268,CrowdCoin,CRC,crowdcoin
1107,2269,WandX,WAND,wandx
1108,2270,SportyCo,SPF,sportyco
1109,2271,Verify,CRED,verify
1110,2272,Soma,SCT,soma
1111,2273,Uquid Coin,UQC,uquid-coin
1112,2274,MediShares,MDS,medishares
1113,2275,ProChain,PRA,prochain
1114,2276,Ignis,IGNIS,ignis
1115,2277,SmartMesh,SMT,smartmesh
1116,2278,HollyWoodCoin,HWC,hollywoodcoin
1117,2279,Playkey,PKT,playkey
1118,2280,Filecoin [Futures],FIL,filecoin
1119,2281,BitcoinX,BCX,bitcoinx
1120,2282,Super Bitcoin,SBTC,super-bitcoin
1121,2283,Datum,DAT,datum
1122,2284,Trident Group,TRDT,trident
1123,2285,Bitair,BTCA,bitair
1124,2286,MicroMoney,AMM,micromoney
1125,2287,LockTrip,LOC,lockchain
1126,2288,Worldcore,WRC,worldcore
1127,2289,Gifto,GTO,gifto
1128,2290,YENTEN,YTN,yenten
1129,2291,Genaro Network,GNX,genaro-network
1130,2293,United Bitcoin,UBTC,united-bitcoin
1131,2295,Starbase,STAR,starbase
1132,2296,OST,OST,ost
1133,2297,Storm,STORM,storm
1134,2298,Dynamic Trading Rights,DTR,dynamic-trading-rights
1135,2299,aelf,ELF,aelf
1136,2300,WAX,WAX,wax
1137,2303,MediBloc,MED,medibloc
1138,2304,DEW,DEW,dew
1139,2305,NAGA,NGC,naga
1140,2306,Bread,BRD,bread
1141,2307,Bibox Token,BIX,bibox-token
1142,2308,Dai,DAI,dai
1143,2309,SophiaTX,SPHTX,sophiatx
1144,2310,Bounty0x,BNTY,bounty0x
1145,2311,Ace,ACE,ace
1146,2312,DIMCOIN,DIM,dimcoin
1147,2313,SIRIN LABS Token,SRN,sirin-labs-token
1148,2314,Cryptopay,CPAY,cryptopay
1149,2315,HTMLCOIN,HTML,html-coin
1150,2316,DeepBrain Chain,DBC,deepbrain-chain
1151,2317,HomeBlockCoin,HBC,homeblockcoin
1152,2318,Neumark,NEU,neumark
1153,2320,UTRUST,UTK,utrust
1154,2321,QLINK,QLC,qlink
1155,2323,HEROcoin,PLAY,herocoin
1156,2324,BigONE Token,BIG,bigone-token
1157,2325,Matryx,MTX,matryx
1158,2326,Madcoin,MDC,madcoin
1159,2327,Olympus Labs,MOT,olympus-labs
1160,2329,Hyper Pay,HPY,hyper-pay
1161,2330,Pylon Network,PYLNT,pylon-network
1162,2331,ENTCash,ENT,entcash
1163,2332,STRAKS,STAK,straks
1164,2333,FidentiaX,FDX,fidentiax
1165,2334,BitClave,CAT,bitclave
1166,2335,Lightning Bitcoin,LBTC,lightning-bitcoin
1167,2336,Game.com,GTC,game
1168,2337,Lamden,TAU,lamden
1169,2338,Escroco,ESC,escoro
1170,2340,Bloom,BLT,bloomtoken
1171,2341,SwftCoin,SWFTC,swftcoin
1172,2342,Covesting,COV,covesting
1173,2343,CanYaCoin,CAN,canyacoin
1174,2344,AppCoins,APPC,appcoins
1175,2345,High Performance Blockchain,HPB,high-performance-blockchain
1176,2346,WaykiChain,WICC,waykichain
1177,2347,NumusCash,NUMUS,numuscash
1178,2348,Measurable Data Token,MDT,measurable-data-token
1179,2349,Mixin,XIN,mixin
1180,2350,GameChain System,GCS,gamechain
1181,2351,Numus,NMS,numus
1182,2352,Coinlancer,CL,coinlancer
1183,2353,CryptopiaFeeShares,CEFS,cryptopiafeeshares
1184,2354,GET Protocol,GET,get-protocol
1185,2355,OP Coin,OPC,op-coin
1186,2356,CFun,CFUN,cfun
1187,2357,AI Doctor,AIDOC,aidoc
1188,2358,Content and AD Network,CAN,content-and-ad-network
1189,2359,Polis,POLIS,polis
1190,2360,Hacken,HKN,hacken
1191,2361,Show,SHOW,show
1192,2362,Steneum Coin,STN,steneum-coin
1193,2363,Zap,ZAP,zap
1194,2364,TokenClub,TCT,tokenclub
1195,2366,FairGame,FAIR,fairgame
1196,2367,Aigang,AIX,aigang
1197,2368,REBL,REBL,rebl
1198,2369,INS Ecosystem,INS,ins-ecosystem
1199,2370,Bitcoin God,GOD,bitcoin-god
1200,2371,United Traders Token,UTT,uttoken
1201,2372,Commodity Ad Network,CDX,commodity-ad-network
1202,2373,Trade Token,TIO,trade-token
1203,2374,BitDegree,BDG,bitdegree
1204,2375,QunQun,QUN,qunqun
1205,2376,TopChain,TOPC,topchain
1206,2377,Leverj,LEV,leverj
1207,2378,Karma,KRM,karma
1208,2379,Kcash,KCASH,kcash
1209,2380,ATN,ATN,atn
1210,2381,Spectre.ai Dividend Token,SXDT,spectre-dividend
1211,2382,Spectre.ai Utility Token,SXUT,spectre-utility
1212,2383,Jingtum Tech,SWTC,jingtum-tech
1213,2384,Vezt,VZT,vezt
1214,2385,Cloud,CLD,cloud
1215,2386,United Crypto Community,UCOM,ucom
1216,2387,Bitcoin Atom,BCA,bitcoin-atom
1217,2389,ugChain,UGC,ugchain
1218,2390,Bankex,BKX,bankex
1219,2391,EchoLink,EKO,echolink
1220,2392,Bottos,BTO,bottos
1221,2394,Telcoin,TEL,telcoin
1222,2395,Ignition,IC,ignition
1223,2396,WETH,WETH,weth
1224,2397,Hackspace Capital,HAC,hackspace-capital
1225,2398,Selfkey,KEY,selfkey
1226,2399,Internet Node Token,INT,internet-node-token
1227,2400,OneRoot Network,RNT,oneroot-network
1228,2402,Sense,SENSE,sense
1229,2403,MOAC,MOAC,moac
1230,2404,TOKYO,TOKC,tokyo
1231,2405,IOST,IOST,iostoken
1232,2406,InvestDigital,IDT,investdigital
1233,2407,AICHAIN,AIT,aichain
1234,2408,Qube,QUBE,qube
1235,2409,EtherDelta Token,EDT,etherdelta-token
1236,2410,SpaceChain,SPC,spacechain
1237,2411,Galactrum,ORE,galactrum
1238,2412,Harvest Masternode Coin,HC,harvest-masternode-coin
1239,2413,Ethorse,HORSE,ethorse
1240,2414,RealChain,RCT,realchain
1241,2415,ArbitrageCT,ARCT,arbitragect
1242,2416,Theta Token,THETA,theta-token
1243,2418,Maverick Chain,MVC,maverick-chain
1244,2419,Profile Utility Token,PUT,profile-utility-token
1245,2420,Nitro,NOX,nitro
1246,2421,InsurePal,IPL,insurepal
1247,2422,IDEX Membership,IDXM,idex-membership
1248,2423,Aurora DAO,AURA,aurora-dao
1249,2424,SingularityNET,AGI,singularitynet
1250,2425,Gatcoin,GAT,gatcoin
1251,2426,ShareX,SEXC,sharex
1252,2427,ChatCoin,CHAT,chatcoin
1253,2428,Scry.info,DDD,scryinfo
1254,2429,Mobius,MOBI,mobius
1255,2430,Hydro Protocol,HOT,hydro-protocol
1256,2432,StarChain,STC,starchain
1257,2433,IPChain,IPC,ipchain
1258,2434,Maggie,MAG,maggie
1259,2435,LightChain,LIGHT,lightchain
1260,2436,RefToken,REF,reftoken
1261,2437,YEE,YEE,yee
1262,2438,Acute Angle Cloud,AAC,acute-angle-cloud
1263,2439,SelfSell,SSC,selfsell
1264,2440,Read,READ,read
1265,2441,Molecular Future,MOF,molecular-future
1266,2443,Trinity Network Credit,TNC,trinity-network-credit
1267,2444,CRYPTO20,C20,c20
1268,2445,Block Array,ARY,block-array
1269,2446,DATA,DTA,data
1270,2447,Crypterium,CRPT,crypterium
1271,2448,Sparks,SPK,sparks
1272,2450,carVertical,CV,carvertical
1273,2452,Tokenbox,TBX,tokenbox
1274,2453,EDUCare,EKT,educare
1275,2454,UnlimitedIP,UIP,unlimitedip
1276,2455,PressOne,PRS,pressone
1277,2456,OFCOIN,OF,ofcoin
1278,2457,True Chain,TRUE,true-chain
1279,2458,Odyssey,OCN,odyssey
1280,2459,indaHash,IDH,indahash
1281,2460,Qbic,QBIC,qbic
1282,2461,Peerguess,GUESS,guess
1283,2462,AidCoin,AID,aidcoin
1284,2464,Devery,EVE,devery
1285,2465,Blockport,BPT,blockport
1286,2466,aXpire,AXP,axpire
1287,2467,OriginTrail,TRAC,origintrail
1288,2468,LinkEye,LET,linkeye
1289,2469,Zilliqa,ZIL,zilliqa
1290,2470,CoinMeet,MEET,coinmeet
1291,2471,Smartlands,SLT,smartlands
1292,2472,Fortuna,FOTA,fortuna
1293,2473,All Sports,SOC,all-sports
1294,2474,Matrix AI Network,MAN,matrix-ai-network
1295,2475,Garlicoin,GRLC,garlicoin
1296,2476,Ruff,RUFF,ruff
1297,2477,Nework,NKC,nework
1298,2478,CoinFi,COFI,coinfi
1299,2479,Equal,EQL,equal
1300,2480,HalalChain,HLC,halalchain
1301,2481,Zeepin,ZPT,zeepin
1302,2482,CPChain,CPC,cpchain
1303,2483,OceanChain,OC,oceanchain
1304,2484,Hi Mutual Society,HMC,hi-mutual-society
1305,2485,Candy,CANDY,candy
1306,2486,Speed Mining Service,SMS,speed-mining-service
1307,2487,Electronic PK Chain,EPC,electronic-pk-chain
1308,2488,ValueChain,VLC,valuechain
1309,2489,BitWhite,BTW,bitwhite
1310,2490,CargoX,CXO,cargox
1311,2491,Travelflex,TRF,travelflex
1312,2492,Elastos,ELA,elastos
1313,2493,STK,STK,stk
1314,2495,Pareto Network,PARETO,pareto-network
1315,2496,Polymath,POLY,polymath-network
1316,2497,Medicalchain,MTN,medical-chain
1317,2498,Jibrel Network,JNT,jibrel-network
1318,2499,SwissBorg,CHSB,swissborg
1319,2500,Zilla,ZLA,zilla
