,circulating_supply,id,last_updated,max_supply,name,quotes.USD.market_cap,quotes.USD.percent_change_1h,quotes.USD.percent_change_24h,quotes.USD.percent_change_7d,quotes.USD.price,quotes.USD.volume_24h,rank,symbol,total_supply,website_slug
395,,1264,1529071452.0,,TeslaCoilCoin,,0.16,28.01,5.54,3.26357,3395.36,1493,TESLA,100000000.0,teslacoilcoin
396,3019369.0,1266,1529071452.0,5000000.0,MarteXcoin,737931.0,0.0,-4.18,-6.2,0.244399,915.084,872,MXT,3019369.0,martexcoin
397,40477042.0,1268,1529071452.0,,Nullex,1481322.0,-1.47,-1.86,-48.53,0.0365966,4362.8,789,NLX,51530001.0,nullex
398,,1269,1529006952.0,,RichCoin,,,3.32,,0.00352625,,1610,RICHX,5925522.0,richcoin
399,,1271,1529062452.0,,PrismChain,,,0.69,10.79,0.00110231,,1611,PRM,,prismchain
400,100000000.0,1274,1529071452.0,,Waves,349473000.0,0.06,1.86,-26.84,3.49473,22883700.0,41,WAVES,100000000.0,waves
401,50000000.0,1275,1529071453.0,,Newbium,244713.0,0.71,,104.38,0.00489426,23.1209,1131,NEWB,100000000.0,newbium
402,465952.0,1276,1529071453.0,,ICO OpenLedger,289224.0,0.44,4.81,-4.7,0.620717,10.0886,1122,ICOO,465952.0,ico-openledger
403,,1279,1529071453.0,,Powercoin,,16.84,25.7,14.51,3.9164e-06,34818.0,1462,PWR,500125816646.0,powercoin
404,21588584.0,1281,1529071453.0,,ION,19158400.0,-0.33,4.8,-28.6,0.887432,238462.0,314,ION,27488584.0,ion
405,1494171.0,1282,1529071452.0,,High Voltage,63476.0,0.15,-14.8,-15.13,0.0424827,380.092,1253,HVCO,1694171.0,high-voltage
406,9436367.0,1283,1529071452.0,,Mineum,179853.0,0.16,9.35,-10.05,0.0190596,47.6712,1167,MNM,9586367.0,mineum
407,22868515.0,1284,1529071454.0,,RevolverCoin,122401.0,0.14,-1.02,-19.06,0.00535236,39.0539,1201,XRE,22868515.0,revolvercoin
408,15552382.0,1285,1529071452.0,,GoldBlocks,164140.0,0.49,-0.52,-10.23,0.010554,59.0271,1173,GB,15552382.0,goldblocks
409,18949258.0,1286,1529071456.0,,Breakout,2013472.0,0.13,2.95,-23.3,0.106256,1758.6,751,BRK,18949258.0,breakout
410,17999629.0,1288,1528798753.0,,Debitcoin,56834.0,,,-28.57,0.00315749,,1260,DBTC,25999629.0,debitcoin
411,872830.0,1291,1529071455.0,,Comet,47324.0,0.14,3.16,-29.12,0.0542186,361.177,1273,CMT,872830.0,comet
412,125780270.0,1294,1529071452.0,,Rise,7252126.0,0.2,-23.44,-35.62,0.0576571,952.688,504,RISE,125780270.0,rise
413,54032769.0,1297,1529071453.0,,ChessCoin,252743.0,-0.24,16.59,12.47,0.00467758,552.836,943,CHESS,54032769.0,chesscoin
414,167241196.0,1298,1529071454.0,,LBRY Credits,20362786.0,-0.01,2.52,-31.11,0.121757,111572.0,304,LBC,542141200.0,library-credit
415,434539769.0,1299,1529071455.0,2000000000.0,PutinCoin,1221287.0,-3.81,-8.28,-30.21,0.00281053,811.486,822,PUT,434539769.0,putincoin
416,6268082.0,1303,1529071453.0,6268082.0,Breakout Stake,3598318.0,1.88,6.31,-13.61,0.57407,2260.19,657,BRX,6268082.0,breakout-stake
417,19531650.0,1304,1529071453.0,,Syndicate,4018793.0,-0.09,-5.22,-24.9,0.205758,32967.7,632,SYNX,19531650.0,syndicate
418,406568581.0,1306,1529071453.0,,Cryptojacks,203251.0,-1.58,33.45,4.1,0.000499919,3728.25,949,CJ,406568581.0,cryptojacks
419,2560000000.0,1307,1528970353.0,,ReeCoin,175206.0,,,-10.49,6.84399e-05,,1169,REE,6650666335.0,reecoin
420,34692296.0,1308,1529071452.0,,HEAT,4770225.0,0.16,-4.8,-30.32,0.137501,633.953,589,HEAT,34692296.0,heat-ledger
421,37387861.0,1309,1528930153.0,,LetItRide,18966.0,,,,0.000507288,,1316,LIR,37387861.0,letitride
422,100000000.0,1310,1528938853.0,,DAPPSTER,37879.0,,,,0.000378788,,1288,DLISK,100000000.0,dappster
423,15100175.0,1312,1529071452.0,,Steem Dollars,20139103.0,0.26,-0.17,-20.45,1.3337,500679.0,308,SBD,15100175.0,steem-dollars
424,,1313,1528975453.0,,LinkedCoin,,,,,0.000130408,,1612,LKC,,linkedcoin
425,998999495.0,1320,1529071452.0,998999495.0,Ardor,189099615.0,-0.1,1.05,-18.34,0.189289,1621030.0,62,ARDR,998999495.0,ardor
426,102310218.0,1321,1529071453.0,,Ethereum Classic,1408811702.0,0.51,2.3,-11.05,13.77,230291000.0,18,ETC,102310218.0,ethereum-classic
427,106818540959.0,1322,1529071453.0,,808Coin,1259989.0,3.21,4.68,-26.49,1.17956e-05,2984.65,817,808,106818540959.0,808coin
428,,1323,1529071453.0,,First Bitcoin,,0.16,1.35,-30.69,0.0144253,7.81864,1580,BIT,20707629255.0,first-bitcoin
429,,1330,1529071453.0,,PokeCoin,,0.16,1.36,,0.000130545,7.83272,1578,POKE,,pokecoin
430,26126744.0,1334,1529071453.0,,Elementrem,358127.0,0.15,-11.21,-26.7,0.0137073,2639.59,930,ELE,26126744.0,elementrem
431,,1336,1529071453.0,,UGAIN,,0.16,-4.45,-12.04,0.00147579,26.812,1564,GAIN,,ugain
432,6035018.0,1340,1529071456.0,,Karbo,2584756.0,-0.37,-0.95,-23.27,0.428293,10110.8,713,KRB,6035018.0,karbo
433,780124964.0,1341,1529071455.0,,VapersCoin,101742.0,0.14,38.61,28.02,0.000130417,5320.07,978,VPRC,1635124964.0,vaperscoin
434,98896329.0,1343,1529071453.0,,Stratis,307113650.0,0.04,-0.44,-26.91,3.10541,4106170.0,47,STRAT,98896329.0,stratis
435,,1348,1529071453.0,,President Trump,,0.15,3.11,8.93,0.00833725,3439.24,1492,PRES,57968072167.0,president-trump
436,,1351,1528998253.0,,Aces,,,2.82,-13.06,0.000132432,,1613,ACES,,aces
437,,1352,1529071455.0,,President Johnson,,0.14,1.58,-16.44,0.0356389,3440.36,1491,GARY,57968072167.0,president-johnson
438,9568662.0,1353,1529071453.0,,TajCoin,89314.0,0.15,1.3,-18.84,0.00933399,24.1291,1231,TAJ,9568662.0,tajcoin
439,,1356,1528994953.0,,TodayCoin,,,-0.39,,0.000384748,,1614,TODAY,,todaycoin
440,98341177.0,1357,1528987153.0,,PX,94642.0,,-0.43,-25.67,0.000962382,,1227,PX,98341177.0,px
441,886211988.0,1358,1529071456.0,999999999999999.0,E-Dinar Coin,8832822.0,0.5,2.7,-23.72,0.00996694,30253.8,471,EDR,1011211988.0,e-dinar-coin
